timestamp_utc,gpu_used_mib,gpu_total_mib,gpu_util_percent,process_rss_kib
2026/09/03 01:07:52.168, 75570, 95830, 0,6150608
2026/09/03 01:08:07.239, 75570, 95830, 0,15678544
2026/09/03 01:08:22.334, 75570, 95830, 0,13501448
2026/09/03 01:08:37.431, 75570, 95830, 0,12900128
2026/09/03 01:08:52.478, 75570, 95830, 0,12288352
2026/09/03 01:09:07.561, 75570, 95830, 0,11993288
2026/09/03 01:09:22.684, 75570, 95830, 0,13387468
2026/09/03 01:09:37.751, 75570, 95830, 0,11003016
2026/09/03 01:09:52.882, 84492, 95830, 0,13186772
2026/09/03 01:10:07.940, 84492, 95830, 0,10416604
2026/09/03 01:10:23.011, 84492, 95830, 0,8191136
2026/09/03 01:10:38.064, 86492, 95830, 0,11480656
2026/09/03 01:10:53.116, 86492, 95830, 0,6039644
2026/09/03 01:11:08.186, 86492, 95830, 0,6124604
2026/09/03 01:11:23.249, 86492, 95830, 28,13650008
2026/09/03 01:11:38.424, 86492, 95830, 0,6244720
2026/09/03 01:11:53.475, 86492, 95830, 0,6315816
2026/09/03 01:12:08.543, 86492, 95830, 0,6370856
2026/09/03 01:12:23.598, 86492, 95830, 0,6380232
2026/09/03 01:12:38.723, 86492, 95830, 0,6456232
2026/09/03 01:12:53.764, 86492, 95830, 5,6546688
2026/09/03 01:13:08.864, 86492, 95830, 0,13959156
2026/09/03 01:13:23.948, 86492, 95830, 0,14185320
2026/09/03 01:13:39.124, 86492, 95830, 0,9959336
2026/09/03 01:13:54.242, 86492, 95830, 0,6473256
2026/09/03 01:14:09.288, 86492, 95830, 0,6583984
2026/09/03 01:14:24.365, 75570, 95830, 0,6752376
2026/09/03 01:14:39.451, 75570, 95830, 0,6671424
2026/09/03 01:14:54.552, 75570, 95830, 0,6808944
2026/09/03 01:15:09.589, 84492, 95830, 0,6741736
2026/09/03 01:15:24.638, 84492, 95830, 0,6818580
2026/09/03 01:15:39.709, 84492, 95830, 0,12305528
2026/09/03 01:15:54.849, 86492, 95830, 0,6878428
2026/09/03 01:16:09.974, 86492, 95830, 0,6772636
2026/09/03 01:16:25.056, 86492, 95830, 0,6803736
2026/09/03 01:16:40.135, 86492, 95830, 0,10365896
2026/09/03 01:16:55.322, 86492, 95830, 0,11977348
2026/09/03 01:17:10.432, 86492, 95830, 7,15496912
2026/09/03 01:17:25.536, 86492, 95830, 0,7013564
2026/09/03 01:17:40.654, 86492, 95830, 0,8084076
2026/09/03 01:17:55.775, 86492, 95830, 18,14437488
2026/09/03 01:18:10.862, 86492, 95830, 0,15734884
2026/09/03 01:18:25.916, 86492, 95830, 13,7291520
2026/09/03 01:18:40.994, 86492, 95830, 0,13156380
2026/09/03 01:18:56.037, 86492, 95830, 16,6965600
2026/09/03 01:19:11.098, 86492, 95830, 0,7042120
2026/09/03 01:19:26.227, 86492, 95830, 23,16270068
2026/09/03 01:19:41.322, 86492, 95830, 0,17434324
2026/09/03 01:19:56.413, 86492, 95830, 0,7175220
2026/09/03 01:20:11.462, 86492, 95830, 0,7212376
2026/09/03 01:20:26.569, 86492, 95830, 0,11608196
2026/09/03 01:20:41.652, 86494, 95830, 0,7286908
2026/09/03 01:20:56.716, 86494, 95830, 0,7364520
2026/09/03 01:21:11.763, 86494, 95830, 96,15270320
2026/09/03 01:21:26.836, 86494, 95830, 0,13446700
2026/09/03 01:21:41.881, 86494, 95830, 10,7591960
2026/09/03 01:21:56.991, 86494, 95830, 0,7145104
2026/09/03 01:22:12.053, 86494, 95830, 44,12958028
